        3.1000E+05         9.0000E+04     3.34134570E+03
        3.2000E+05         9.0000E+04     3.09538721E+03
        3.3000E+05         9.0000E+04     3.39229492E+03
        3.4000E+05         9.0000E+04     3.70497510E+03
        3.5000E+05         9.0000E+04     3.58304688E+03
        3.6000E+05         9.0000E+04     3.36266260E+03
        3.7000E+05         9.0000E+04     3.21644727E+03
        3.8000E+05         9.0000E+04     3.19181274E+03
        3.9000E+05         9.0000E+04     3.25990088E+03
        4.0000E+05         9.0000E+04     3.26807007E+03
        4.1000E+05         9.0000E+04     2.70765259E+03
        4.2000E+05         9.0000E+04     2.36802490E+03
        4.3000E+05         9.0000E+04     2.35893164E+03
        4.4000E+05         9.0000E+04     2.56489380E+03
        4.5000E+05         9.0000E+04     2.39826636E+03
        4.6000E+05         9.0000E+04     1.62428137E+03
        4.7000E+05         9.0000E+04     8.24050415E+02
        4.8000E+05         9.0000E+04     3.61453583E+02
        4.9000E+05         9.0000E+04     1.96504333E+02
        5.0000E+05         9.0000E+04     2.03944717E+02
        0.0000E+00         1.0000E+05     7.26441193E+01
        1.0000E+04         1.0000E+05     3.15360093E+00
        2.0000E+04         1.0000E+05     4.80280151E+01
        3.0000E+04         1.0000E+05     4.53504486E+02
        4.0000E+04         1.0000E+05     1.27875439E+03
        5.0000E+04         1.0000E+05     2.02096497E+03
        6.0000E+04         1.0000E+05     2.41215552E+03
        7.0000E+04         1.0000E+05     2.46915796E+03
        8.0000E+04         1.0000E+05     2.67681470E+03
        9.0000E+04         1.0000E+05     2.88987183E+03
        1.0000E+05         1.0000E+05     3.50062012E+03
        1.1000E+05         1.0000E+05     4.29378467E+03
        1.2000E+05         1.0000E+05     5.11861670E+03
        1.3000E+05         1.0000E+05     5.56744482E+03
        1.4000E+05         1.0000E+05     5.36183057E+03
        1.5000E+05         1.0000E+05     4.79019580E+03
        1.6000E+05         1.0000E+05     4.41737109E+03
        1.7000E+05         1.0000E+05     4.35263867E+03
        1.8000E+05         1.0000E+05     4.53734131E+03
        1.9000E+05         1.0000E+05     4.47869531E+03
        2.0000E+05         1.0000E+05     4.17839697E+03
        2.1000E+05         1.0000E+05     4.12634521E+03
        2.2000E+05         1.0000E+05     4.20551465E+03
        2.3000E+05         1.0000E+05     4.56996143E+03
        2.4000E+05         1.0000E+05     4.73849707E+03
        2.5000E+05         1.0000E+05     4.80249805E+03
        2.6000E+05         1.0000E+05     5.06683984E+03
        2.7000E+05         1.0000E+05     5.27619824E+03
