X	Y	Elev	G	FA	Boug
244010	9938052	0.00	978004.3545	-28.6722679023	-28.2341209043
245124	9938053	0.00	978005.0369	-27.9899246184	-27.575736106
246237	9938053	0.00	978006.2261	-26.8006472528	-26.4369139516
247351	9938054	0.00	978007.8720	-25.1547838394	-24.8631937894
248464	9938054	0.00	978009.8814	-23.1453643929	-22.9394296688
249578	9938055	0.00	978012.1248	-20.9019957618	-20.7846625015
250691	9938055	0.00	978014.4460	-18.5808063591	-18.54338149
251805	9938055	0.00	978016.6754	-16.3513500423	-16.3739128875
252919	9938056	0.00	978018.6451	-14.3817243154	-14.4349973963
254032	9938056	0.00	978020.2034	-12.8233713831	-12.8718339771
255146	9938057	0.00	978021.2297	-11.7970869882	-11.802952397
256259	9938057	0.00	978021.6451	-11.3816546033	-11.3092187898
257373	9938058	0.00	978021.4205	-11.6062631632	-11.4260828676
258486	9938058	0.00	978020.5793	-12.4474837087	-12.1398623575
259600	9938058	0.00	978019.1957	-13.8311162685	-13.3884628086
260713	9938059	0.00	978017.3881	-15.6387237348	-15.0664913236
261827	9938059	0.00	978015.3086	-17.7181980318	-17.0342876483
262940	9938060	0.00	978013.1295	-19.8973056936	-19.1300112497
264054	9938060	0.00	978011.0279	-21.9988766496	-21.1836285226
265167	9938060	0.00	978009.1706	-23.8561596206	-23.0314699222
266280	9938061	0.00	978007.6999	-25.3268820368	-24.5299891255
267394	9938061	0.00	978006.7221	-26.30471665	-25.5674569147
268507	9938062	0.00	978006.2996	-26.7271495098	-26.0725481807
269621	9938062	0.00	978006.4477	-26.5791300592	-26.0191050953
270734	9938062	0.00	978007.1345	-25.8923198375	-25.4267470697
271848	9938063	0.00	978008.2866	-24.7401939284	-24.3574069257
272961	9938063	0.00	978009.7972	-23.2296427088	-22.9082601025
274074	9938064	0.00	978011.5368	-21.4900311772	-21.2018407609
275188	9938064	0.00	978013.3659	-19.6608705789	-19.3743741628
276301	9938064	0.00	978015.1475	-17.8793271703	-17.5634784024
277415	9938065	0.00	978016.7581	-16.2687353541	-15.8963927854
278528	9938065	0.00	978018.0977	-14.9291104888	-14.4797801392
279641	9938065	0.00	978019.0964	-13.9303955891	-13.3919430845
280755	9938066	0.00	978019.7179	-13.3088590193	-12.6780161608
281868	9938066	0.00	978019.9601	-13.0667243861	-12.3483790144
282981	9938067	0.00	978019.8520	-13.1747957782	-12.3802151812
284095	9938067	0.00	978019.4492	-13.5775734037	-12.7218491826
285208	9938067	0.00	978018.8266	-14.2001607722	-13.299259441
286321	9938068	0.00	978018.0706	-14.9561590939	-14.0240058223
287435	9938068	0.00	978017.2711	-15.7557307745	-14.8017389034
288548	9938068	0.00	978016.5137	-16.5130846918	-15.5404738726
289661	9938069	0.00	978015.8740	-17.1527754553	-16.157906567
290775	9938069	0.00	978015.4124	-17.6143949393	-16.5872061957
291888	9938069	0.00	978015.1714	-17.8554419046	-16.7809172181
293001	9938070	0.00	978015.1744	-17.8523594105	-16.7128176405
294115	9938070	0.00	978015.4269	-17.5999079978	-16.3777890648
295228	9938071	0.00	978015.9176	-17.1091788021	-15.789934533
296341	9938071	0.00	978016.6222	-16.4046350925	-14.9793178777
297454	9938071	0.00	978017.5062	-15.5206008667	-13.9877834429
298568	9938072	0.00	978018.5292	-14.4975955505	-12.8643448452
299681	9938072	0.00	978019.6479	-13.378854384	-11.6606093077
300794	9938072	0.00	978020.8195	-12.2072882942	-10.4266386397
301907	9938073	0.00	978022.0038	-11.0230397906	-9.2075513976
303021	9938073	0.00	978023.1651	-9.8616968538	-8.0410572361
304134	9938073	0.00	978024.2736	-8.7531464835	-6.9559980718
305247	9938074	0.00	978025.3058	-7.7209913401	-5.9718639615
306360	9938074	0.00	978026.2444	-6.7824201043	-5.0991642957
307474	9938074	0.00	978027.0784	-5.9484138465	-4.3404732326
308587	9938075	0.00	978027.8026	-5.2241823163	-3.6919347229
309700	9938075	0.00	978028.4170	-4.6097487017	-3.1450059895
310813	9938075	0.00	978028.9262	-4.1006310299	-2.6882351084
311926	9938076	0.00	978029.3382	-3.6885956098	-2.308902617
313039	9938076	0.00	978029.6643	-3.3624767191	-1.9944021804
314153	9938076	0.00	978029.9177	-3.1090639308	-1.7332845919
315266	9938076	0.00	978030.1127	-2.9140534091	-1.5159369011
316379	9938077	0.00	978030.2637	-2.7630445418	-1.3349097124
317492	9938077	0.00	978030.3843	-2.642542646	-1.1849377337
318605	9938077	0.00	978030.4859	-2.540907805	-1.0627201412
319718	9938078	0.00	978030.5776	-2.4491746908	-0.9665382952
320832	9938078	0.00	978030.6651	-2.3616632033	-0.8957898791
321945	9938078	0.00	978030.7505	-2.276307632	-0.8505123505
323058	9938079	0.00	978030.8321	-2.1946532437	-0.8309566624
324171	9938079	0.00	978030.9053	-2.1215016066	-0.8372564802
325284	9938079	0.00	978030.9626	-2.0642252856	-0.8692203031
326397	9938080	0.00	978030.9950	-2.0318130471	-0.9262554729
327510	9938080	0.00	978030.9931	-2.033742018	-1.0074152405
328623	9938080	0.00	978030.9480	-2.0787976627	-1.1115439568
329737	9938080	0.00	978030.8528	-2.1739715097	-1.237482117
330850	9938081	0.00	978030.7032	-2.3235583445	-1.3842834817
331963	9938081	0.00	978030.4982	-2.5285495386	-1.5513918749
333076	9938081	0.00	978030.2404	-2.7863805757	-1.7387264777
221737	9936937	0.00	978017.7675	-15.2770437373	-15.1561661701
222851	9936937	0.00	978017.3988	-15.6457181802	-15.4465524232
223964	9936938	0.00	978017.0093	-16.0352370507	-15.7691434726
225078	9936938	0.00	978016.6278	-16.4167628784	-16.1040800642
226192	9936939	0.00	978016.2693	-16.7752195729	-16.4421545575
227306	9936939	0.00	978015.9328	-17.1117308136	-16.7864672035
228419	9936940	0.00	978015.6011	-17.4434166455	-17.1520010055
229533	9936940	0.00	978015.2441	-17.8005094439	-17.5630984885
230647	9936941	0.00	978014.8235	-18.2211122056	-18.0491053459
231760	9936941	0.00	978014.3003	-18.7442513898	-18.6387039633
232874	9936942	0.00	978013.6424	-19.4021303603	-19.3536608901
233988	9936942	0.00	978012.8319	-20.2126337008	-20.2028291664
235101	9936943	0.00	978011.8714	-21.1731462731	-21.1772613762
236215	9936943	0.00	978010.7879	-22.2566288038	-22.2471968163
237329	9936944	0.00	978009.6339	-23.4106458175	-23.3614937421
238442	9936944	0.00	978008.4849	-24.5596992874	-24.4498052137
239556	9936944	0.00	978007.4337	-25.6108223345	-25.4274749554
240670	9936945	0.00	978006.5826	-26.4619792425	-26.2027950548
241783	9936945	0.00	978006.0321	-27.012450637	-26.6859600798
242897	9936946	0.00	978005.8705	-27.1741014911	-26.7988099259
244010	9936946	0.00	978006.1623	-26.882270684	-26.4843073471
245124	9936947	0.00	978006.9396	-26.1050061376	-25.7146660871
246238	9936947	0.00	978008.1951	-24.8495040738	-24.4971390286
247351	9936948	0.00	978009.8797	-23.1648820641	-22.8766857986
248465	9936948	0.00	978011.9038	-21.1407942606	-20.9350450944
249578	9936948	0.00	978014.1427	-18.9018415281	-18.7861064342
250692	9936949	0.00	978016.4464	-16.5981889499	-16.5678690005
251805	9936949	0.00	978018.6513	-14.393226189	-14.4316482745
